region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,pressure
Centre-Val de Loire,2018-01-26,8.0,3.0,9.0,92.0,8.0,22.0,61
Centre-Val de Loire,2018-01-27,8.0,5.0,13.0,94.0,6.75,96.0,41
Centre-Val de Loire,2018-01-28,11.0,9.0,13.0,98.0,5.0,96.0,11
Centre-Val de Loire,2018-01-29,10.0,8.0,12.0,92.0,10.0,100.0,64
Centre-Val de Loire,2018-01-30,8.0,7.0,33.0,88.0,8.25,97.0,47
Corse,2017-12-31,11.0,9.0,43.0,72.0,8.875,48.0,105
Corse,2018-01-01,11.0,10.0,22.0,66.0,10.0,15.0,39
Corse,2018-01-02,12.0,11.0,36.0,90.0,10.0,50.0,194
Corse,2018-01-03,13.0,12.0,26.0,91.0,10.0,25.0,15
Corse,2018-01-04,14.0,11.0,6.0,80.0,10.0,12.0,192
Corse,2018-01-05,14.0,11.0,9.0,82.0,10.0,13.0,172
Corse,2018-01-06,13.0,12.0,27.0,75.0,10.0,42.0,146
Corse,2018-01-07,13.0,12.0,31.0,86.0,9.375,55.0,190
Corse,2018-01-08,10.0,9.0,10.0,84.0,9.875,24.0,14
Corse,2018-01-09,10.0,9.0,11.0,78.0,9.875,42.0,17
Corse,2018-01-10,9.0,8.0,6.0,80.0,8.5,68.0,172
Corse,2018-01-11,9.0,8.0,14.0,81.0,8.125,62.0,184
Corse,2018-01-12,9.0,8.0,7.0,80.0,9.75,25.0,44
Corse,2018-01-13,9.0,8.0,10.0,69.0,9.375,33.0,49
Corse,2018-01-14,9.0,8.0,8.0,80.0,9.375,51.0,68
Corse,2018-01-15,10.0,9.0,28.0,89.0,10.0,76.0,108
Corse,2018-01-16,11.0,9.0,55.0,71.0,10.0,21.0,107
Corse,2018-01-17,9.0,8.0,20.0,80.0,10.0,36.0,199
Corse,2018-01-18,10.0,9.0,17.0,88.0,10.0,45.0,177
Corse,2018-01-19,9.0,8.0,17.0,62.0,9.625,40.0,135
Corse,2018-01-20,13.0,11.0,21.0,76.0,9.375,20.0,100
Corse,2018-01-21,12.0,11.0,12.0,79.0,10.0,24.0,65
Corse,2018-01-22,13.0,12.0,9.0,76.0,10.0,13.0,200
Corse,2018-01-23,13.0,11.0,5.0,83.0,10.0,6.0,108
Corse,2018-01-24,12.0,11.0,7.0,75.0,10.0,6.0,53
Corse,2018-01-25,14.0,10.0,12.0,68.0,10.0,13.0,145
Corse,2018-01-26,12.0,11.0,8.0,83.0,9.625,27.0,80
Corse,2018-01-27,13.0,11.0,6.0,74.0,10.0,4.0,69
Corse,2018-01-28,12.0,10.0,10.0,77.0,10.0,6.0,123
Corse,2018-01-29,12.0,9.0,9.0,77.0,10.0,17.0,113
Corse,2018-01-30,11.0,9.0,10.0,77.0,10.0,50.0,173
Grand Est,2017-12-31,8.5,6.0,31.5,78.5,8.875,80.5,4
Grand Est,2018-01-01,6.5,5.5,22.5,83.0,9.875,89.5,125
Grand Est,2018-01-02,11.5,7.5,40.0,80.5,9.4375,82.0,52
Grand Est,2018-01-03,12.0,7.0,30.5,91.5,8.8125,90.5,8
Grand Est,2018-01-04,10.0,9.0,19.0,92.0,8.6875,86.0,157
Grand Est,2018-01-05,7.5,6.5,6.5,95.5,6.875,86.5,178
Grand Est,2018-01-06,6.5,5.0,24.5,89.5,9.5,89.5,121
Grand Est,2018-01-07,7.0,5.0,18.5,89.5,9.5,72.0,189
Grand Est,2018-01-08,7.0,4.0,10.0,89.5,7.75,79.0,173
Grand Est,2018-01-09,8.0,5.0,13.5,85.0,9.4375,80.0,179
Grand Est,2018-01-10,8.0,5.0,4.5,90.5,8.1875,73.5,27
Grand Est,2018-01-11,6.0,4.0,8.0,91.5,6.5,55.5,84
Grand Est,2018-01-12,5.5,2.0,13.5,85.5,8.5,30.5,53
Grand Est,2018-01-13,5.0,1.5,10.5,82.5,10.0,19.5,1
Grand Est,2018-01-14,6.0,2.5,22.5,76.5,9.625,72.0,9
Grand Est,2018-01-15,8.0,6.5,35.0,82.5,8.1875,88.0,39
Grand Est,2018-01-16,4.5,2.5,31.5,72.5,9.0625,74.5,164
Grand Est,2018-01-17,9.0,7.5,42.0,83.5,9.125,82.5,193
Grand Est,2018-01-18,6.0,3.5,19.5,84.0,9.875,55.0,172
Grand Est,2018-01-19,4.5,2.5,19.0,88.0,8.5,97.5,31
Grand Est,2018-01-20,4.0,2.0,13.0,87.0,8.8125,78.0,85
Grand Est,2018-01-21,8.5,7.0,15.0,99.0,5.9375,99.0,63
Grand Est,2018-01-22,8.5,6.0,15.0,85.5,10.0,71.0,82
Grand Est,2018-01-23,11.5,8.5,16.5,89.0,10.0,72.0,127
Grand Est,2018-01-24,10.0,8.0,15.5,84.5,8.5,84.5,190
Grand Est,2018-01-25,7.5,5.5,7.0,91.0,8.1875,98.0,146
Grand Est,2018-01-26,7.0,4.0,6.0,89.0,8.6875,28.0,171
Grand Est,2018-01-27,7.0,5.0,16.0,84.5,10.0,75.5,75
Grand Est,2018-01-28,9.0,7.0,18.0,89.0,10.0,83.0,86
Grand Est,2018-01-29,8.5,7.5,7.0,90.0,8.375,83.5,101
Grand Est,2018-01-30,8.5,6.5,27.0,83.5,9.0,89.5,88
Hauts-de-France,2017-12-31,7.5,6.0,31.5,91.0,9.625,69.5,3
Hauts-de-France,2018-01-01,10.0,4.5,27.5,89.5,9.875,69.5,67
Hauts-de-France,2018-01-02,13.0,7.5,46.5,72.5,9.6875,63.5,24
Hauts-de-France,2018-01-03,12.5,8.0,43.5,94.5,8.8125,77.0,68
Hauts-de-France,2018-01-04,9.5,6.5,25.5,90.0,9.8125,56.0,123
Hauts-de-France,2018-01-05,6.0,4.0,15.0,94.0,8.0,79.5,114
Hauts-de-France,2018-01-06,5.0,2.5,33.5,85.5,10.0,93.5,197
Hauts-de-France,2018-01-07,5.0,1.5,18.5,92.5,9.5,61.0,139
Hauts-de-France,2018-01-08,6.0,3.0,16.0,96.0,6.75,86.5,8
Hauts-de-France,2018-01-09,8.0,5.5,16.5,93.0,9.125,91.0,56
Hauts-de-France,2018-01-10,7.0,3.5,6.5,96.0,5.5,57.5,105
Hauts-de-France,2018-01-11,5.5,3.5,7.5,96.0,5.75,70.0,94
Hauts-de-France,2018-01-12,5.0,1.5,17.0,94.0,8.0,36.0,128
Hauts-de-France,2018-01-13,5.0,1.0,10.5,93.0,8.0,41.5,82
Hauts-de-France,2018-01-14,9.0,5.0,44.5,87.5,9.3125,79.0,104
Hauts-de-France,2018-01-15,7.5,6.0,29.5,80.0,9.6875,78.0,60
Hauts-de-France,2018-01-16,6.5,3.5,31.5,76.5,9.5,46.5,93
Hauts-de-France,2018-01-17,10.0,7.0,43.5,78.5,9.875,74.5,34
Hauts-de-France,2018-01-18,6.0,3.0,19.0,90.0,9.9375,27.0,199
Hauts-de-France,2018-01-19,5.5,4.0,20.0,94.0,8.4375,86.0,174
Hauts-de-France,2018-01-20,6.5,3.0,21.5,93.0,8.25,81.5,123
Hauts-de-France,2018-01-21,10.5,7.5,19.5,98.0,9.75,76.5,60
Hauts-de-France,2018-01-22,11.0,6.0,25.5,91.0,10.0,79.5,54
Hauts-de-France,2018-01-23,13.0,11.5,40.5,85.5,9.9375,97.0,103
Hauts-de-France,2018-01-24,9.0,7.0,19.0,91.0,10.0,76.0,140
Hauts-de-France,2018-01-25,8.0,3.5,11.5,92.5,8.0,40.5,124
Hauts-de-France,2018-01-26,7.0,3.0,25.5,91.0,9.0,38.5,50
Hauts-de-France,2018-01-27,11.0,9.0,22.5,94.0,10.0,87.0,133
Hauts-de-France,2018-01-28,11.0,10.0,30.0,88.0,9.9375,90.5,46
Hauts-de-France,2018-01-29,9.0,5.0,14.5,88.0,10.0,57.5,193
Hauts-de-France,2018-01-30,10.0,7.0,33.5,86.0,9.25,83.0,17
Normandie,2017-12-31,9.0,7.0,45.0,90.0,8.875,63.0,192
Normandie,2018-01-01,12.0,7.0,34.0,91.0,9.0,81.0,36
Normandie,2018-01-02,14.0,9.0,47.0,70.0,9.875,74.0,157
Normandie,2018-01-03,13.0,11.0,45.0,90.0,8.625,79.0,150
Normandie,2018-01-04,11.0,8.0,32.0,84.0,10.0,41.0,183
Normandie,2018-01-05,7.0,5.0,15.0,87.0,10.0,55.0,20
Normandie,2018-01-06,6.0,5.0,42.0,87.0,7.0,100.0,144
Normandie,2018-01-07,6.0,5.0,24.0,90.0,10.0,81.0,158
Normandie,2018-01-08,9.0,4.0,21.0,94.0,9.0,71.0,78
Normandie,2018-01-09,9.0,6.0,17.0,92.0,9.875,43.0,44
Normandie,2018-01-10,8.0,5.0,13.0,91.0,10.0,61.0,92
Normandie,2018-01-11,8.0,5.0,11.0,92.0,10.0,48.0,179
Normandie,2018-01-12,7.0,4.0,24.0,87.0,10.0,80.0,77
Normandie,2018-01-13,7.0,3.0,9.0,92.0,10.0,45.0,51
Normandie,2018-01-14,11.0,8.0,46.0,90.0,9.625,80.0,60
Normandie,2018-01-15,10.0,8.0,43.0,77.0,9.875,82.0,140
Normandie,2018-01-16,8.0,6.0,38.0,70.0,10.0,62.0,143
Normandie,2018-01-17,11.0,10.0,38.0,82.0,9.625,80.0,169
Normandie,2018-01-18,8.0,6.0,27.0,80.0,9.625,36.0,131
Normandie,2018-01-19,11.0,9.0,38.0,94.0,8.75,92.0,136
Normandie,2018-01-20,12.0,7.0,38.0,94.0,9.625,100.0,69
Normandie,2018-01-21,13.0,10.0,27.0,91.0,9.25,89.0,164
Normandie,2018-01-22,13.0,10.0,30.0,92.0,10.0,66.0,50
Normandie,2018-01-23,13.0,12.0,44.0,84.0,9.75,84.0,18
Normandie,2018-01-24,9.0,8.0,23.0,86.0,10.0,30.0,52
Normandie,2018-01-25,9.0,6.0,17.0,86.0,9.875,54.0,26
Normandie,2018-01-26,9.0,5.0,28.0,86.0,10.0,55.0,92
Normandie,2018-01-27,12.0,11.0,25.0,94.0,10.0,79.0,126
Normandie,2018-01-28,11.0,9.0,30.0,88.0,9.0,87.0,0
Normandie,2018-01-29,10.0,9.0,17.0,92.0,6.0,96.0,40
Normandie,2018-01-30,10.0,9.0,37.0,89.0,8.875,78.0,138
Nouvelle-Aquitaine,2017-12-31,10.666666666666666,8.666666666666666,45.333333333333336,83.0,8.75,60.333333333333336,91
Nouvelle-Aquitaine,2018-01-01,12.666666666666666,9.0,22.0,96.0,7.125,95.0,30
Nouvelle-Aquitaine,2018-01-02,14.0,11.0,33.333333333333336,87.0,9.125,95.0,138
Nouvelle-Aquitaine,2018-01-03,14.0,12.666666666666666,31.666666666666668,89.0,9.041666666666666,99.33333333333333,108
Nouvelle-Aquitaine,2018-01-04,12.666666666666666,9.666666666666666,16.333333333333332,91.33333333333333,8.208333333333334,92.33333333333333,49
Nouvelle-Aquitaine,2018-01-05,8.333333333333334,6.666666666666667,7.0,86.66666666666667,9.0,91.33333333333333,138
Nouvelle-Aquitaine,2018-01-06,11.333333333333334,8.666666666666666,22.333333333333332,89.0,8.625,87.33333333333333,49
Nouvelle-Aquitaine,2018-01-07,9.666666666666666,7.333333333333333,16.666666666666668,91.0,8.583333333333334,62.0,102
Nouvelle-Aquitaine,2018-01-08,9.333333333333334,6.666666666666667,18.0,86.0,8.458333333333334,69.0,42
Nouvelle-Aquitaine,2018-01-09,10.666666666666666,8.333333333333334,13.333333333333334,87.66666666666667,9.125,62.0,61
Nouvelle-Aquitaine,2018-01-10,9.666666666666666,6.333333333333333,7.0,84.33333333333333,8.541666666666666,40.0,116
Nouvelle-Aquitaine,2018-01-11,8.0,4.333333333333333,8.333333333333334,92.0,7.916666666666667,35.0,148
Nouvelle-Aquitaine,2018-01-12,8.333333333333334,4.0,17.0,80.66666666666667,8.666666666666666,73.0,73
Nouvelle-Aquitaine,2018-01-13,8.666666666666666,6.0,9.333333333333334,93.33333333333333,8.291666666666666,75.33333333333333,112
Nouvelle-Aquitaine,2018-01-14,10.666666666666666,7.333333333333333,30.666666666666668,91.33333333333333,7.125,82.66666666666667,36
Nouvelle-Aquitaine,2018-01-15,11.666666666666666,10.666666666666666,30.0,90.0,9.625,98.66666666666667,2
Nouvelle-Aquitaine,2018-01-16,9.333333333333334,7.666666666666667,22.0,79.33333333333333,9.833333333333334,62.0,118
Nouvelle-Aquitaine,2018-01-17,11.333333333333334,9.333333333333334,25.0,91.66666666666667,8.583333333333334,98.0,5
Nouvelle-Aquitaine,2018-01-18,10.0,7.666666666666667,19.0,85.33333333333333,9.333333333333334,59.0,43
Nouvelle-Aquitaine,2018-01-19,12.666666666666666,10.0,37.333333333333336,91.66666666666667,8.25,97.33333333333333,166
Nouvelle-Aquitaine,2018-01-20,12.666666666666666,11.333333333333334,25.0,95.0,8.958333333333334,100.0,194
Nouvelle-Aquitaine,2018-01-21,12.333333333333334,10.0,31.0,90.33333333333333,8.666666666666666,80.66666666666667,36
Nouvelle-Aquitaine,2018-01-22,11.666666666666666,10.0,13.333333333333334,97.33333333333333,4.875,84.33333333333333,53
Nouvelle-Aquitaine,2018-01-23,12.666666666666666,8.666666666666666,18.666666666666668,94.33333333333333,6.333333333333333,54.0,64
Nouvelle-Aquitaine,2018-01-24,11.0,8.0,13.0,96.0,8.041666666666666,90.0,43
Nouvelle-Aquitaine,2018-01-25,9.333333333333334,6.333333333333333,12.666666666666666,87.33333333333333,7.708333333333333,42.666666666666664,28
Nouvelle-Aquitaine,2018-01-26,8.333333333333334,3.6666666666666665,8.666666666666666,90.33333333333333,7.416666666666667,26.333333333333332,103
Nouvelle-Aquitaine,2018-01-27,10.333333333333334,5.0,9.333333333333334,86.33333333333333,8.583333333333334,41.666666666666664,160
Nouvelle-Aquitaine,2018-01-28,10.333333333333334,6.666666666666667,7.0,89.0,8.0,56.333333333333336,172
Nouvelle-Aquitaine,2018-01-29,11.0,7.0,6.0,91.0,7.333333333333333,64.66666666666667,197
Nouvelle-Aquitaine,2018-01-30,9.333333333333334,7.0,21.0,91.0,7.833333333333333,87.33333333333333,183
Occitanie,2017-12-31,12.0,9.5,32.0,73.0,9.875,39.0,121
Occitanie,2018-01-01,12.0,9.0,21.0,87.0,9.1875,69.0,173
Occitanie,2018-01-02,15.5,13.0,39.0,79.5,9.625,57.5,39
Occitanie,2018-01-03,15.5,13.5,29.0,78.5,10.0,67.0,23
Occitanie,2018-01-04,14.5,11.5,11.0,84.0,9.9375,31.0,71
Occitanie,2018-01-05,11.0,9.5,20.0,90.5,8.9375,77.5,62
Occitanie,2018-01-06,13.5,11.5,33.5,84.0,9.0625,68.0,89
Occitanie,2018-01-07,11.0,8.0,17.0,90.0,9.3125,73.0,154
Occitanie,2018-01-08,11.0,8.0,15.0,77.5,9.9375,44.5,87
Occitanie,2018-01-09,12.0,8.5,9.0,77.0,9.625,51.0,74
Occitanie,2018-01-10,10.0,8.0,23.0,76.5,9.375,61.0,110
Occitanie,2018-01-11,10.5,7.0,18.0,77.0,10.0,32.5,167
Occitanie,2018-01-12,10.0,5.0,22.0,80.5,10.0,51.0,147
Occitanie,2018-01-13,9.5,7.5,18.0,80.5,9.1875,90.0,120
Occitanie,2018-01-14,11.0,7.5,17.0,77.0,10.0,73.0,62
Occitanie,2018-01-15,13.0,11.5,29.0,82.5,10.0,70.0,80
Occitanie,2018-01-16,12.5,9.0,31.5,70.5,9.5,47.0,146
Occitanie,2018-01-17,12.0,8.0,19.5,78.5,10.0,30.5,71
Occitanie,2018-01-18,12.0,10.0,26.0,82.5,9.9375,48.0,138
Occitanie,2018-01-19,13.0,9.0,37.0,81.5,9.4375,71.0,87
Occitanie,2018-01-20,14.5,12.5,29.5,82.0,9.8125,73.5,167
Occitanie,2018-01-21,13.5,12.5,30.5,78.5,10.0,63.5,81
Occitanie,2018-01-22,14.0,10.0,10.5,80.0,8.375,42.0,107
Occitanie,2018-01-23,13.0,9.5,20.0,89.5,8.5,32.0,105
Occitanie,2018-01-24,12.5,11.0,28.5,88.5,9.9375,77.5,119
Occitanie,2018-01-25,10.0,6.5,29.0,87.5,9.3125,97.5,197
Occitanie,2018-01-26,9.0,7.0,26.0,84.0,9.9375,61.0,53
Occitanie,2018-01-27,10.5,6.5,7.5,82.0,9.5,11.0,107
Occitanie,2018-01-28,11.0,7.0,7.5,75.0,10.0,9.0,103
Occitanie,2018-01-29,10.5,7.0,6.5,82.0,10.0,24.0,107
Occitanie,2018-01-30,10.5,6.0,11.0,90.5,8.875,32.0,94
Pays de la Loire,2017-12-31,12.0,10.0,61.0,79.0,9.5,42.0,96
Pays de la Loire,2018-01-01,13.0,9.0,26.0,96.0,9.0,88.0,31
Pays de la Loire,2018-01-02,15.0,11.0,40.0,82.0,8.5,92.0,103
Pays de la Loire,2018-01-03,14.0,13.0,45.0,89.0,10.0,91.0,43
Pays de la Loire,2018-01-04,12.0,10.0,21.0,85.0,9.875,63.0,4
Pays de la Loire,2018-01-05,9.0,7.0,8.0,83.0,10.0,91.0,23
Pays de la Loire,2018-01-06,9.0,7.0,40.0,89.0,8.375,98.0,25
Pays de la Loire,2018-01-07,9.0,6.0,26.0,90.0,10.0,63.0,187
Pays de la Loire,2018-01-08,11.0,6.0,20.0,96.0,7.625,70.0,65
Pays de la Loire,2018-01-09,11.0,7.0,13.0,88.0,9.375,37.0,95
Pays de la Loire,2018-01-10,10.0,6.0,10.0,88.0,9.0,46.0,174
Pays de la Loire,2018-01-11,8.0,3.0,9.0,94.0,6.0,32.0,82
Pays de la Loire,2018-01-12,7.0,4.0,20.0,86.0,10.0,81.0,125
Pays de la Loire,2018-01-13,9.0,5.0,11.0,95.0,7.875,69.0,117
Pays de la Loire,2018-01-14,12.0,9.0,40.0,92.0,9.625,74.0,119
Pays de la Loire,2018-01-15,12.0,11.0,32.0,87.0,10.0,87.0,74
Pays de la Loire,2018-01-16,10.0,6.0,25.0,76.0,10.0,53.0,192
Pays de la Loire,2018-01-17,12.0,8.0,36.0,92.0,10.0,83.0,43
Pays de la Loire,2018-01-18,10.0,7.0,23.0,88.0,9.875,37.0,146
Pays de la Loire,2018-01-19,13.0,7.0,42.0,91.0,9.25,99.0,2
Pays de la Loire,2018-01-20,13.0,12.0,32.0,94.0,8.75,100.0,84
Pays de la Loire,2018-01-21,13.0,12.0,39.0,90.0,9.0,79.0,42
Pays de la Loire,2018-01-22,15.0,12.0,25.0,97.0,7.0,75.0,137
Pays de la Loire,2018-01-23,13.0,11.0,35.0,89.0,7.875,79.0,10
Pays de la Loire,2018-01-24,10.0,9.0,15.0,92.0,9.0,61.0,193
Pays de la Loire,2018-01-25,10.0,6.0,16.0,89.0,10.0,17.0,57
Pays de la Loire,2018-01-26,9.0,4.0,13.0,88.0,10.0,41.0,28
Pays de la Loire,2018-01-27,12.0,10.0,14.0,98.0,6.25,98.0,162
Pays de la Loire,2018-01-28,12.0,10.0,15.0,95.0,5.25,88.0,128
Pays de la Loire,2018-01-29,12.0,8.0,13.0,94.0,6.0,71.0,26
Pays de la Loire,2018-01-30,11.0,10.0,34.0,92.0,9.625,87.0,50
Provence-Alpes-Côte d'Azur,2017-12-31,11.0,10.0,36.0,62.0,10.0,31.0,26
Provence-Alpes-Côte d'Azur,2018-01-01,11.0,9.0,31.0,59.0,10.0,18.0,104
Provence-Alpes-Côte d'Azur,2018-01-02,16.0,13.0,38.0,83.0,10.0,28.0,24
Provence-Alpes-Côte d'Azur,2018-01-03,16.0,14.0,43.0,74.0,10.0,22.0,158
Provence-Alpes-Côte d'Azur,2018-01-04,15.0,12.0,13.0,85.0,10.0,9.0,172
Provence-Alpes-Côte d'Azur,2018-01-05,14.0,13.0,33.0,81.0,10.0,30.0,67
Provence-Alpes-Côte d'Azur,2018-01-06,15.0,14.0,53.0,70.0,10.0,46.0,94
Provence-Alpes-Côte d'Azur,2018-01-07,15.0,13.0,40.0,77.0,8.875,78.0,113
Provence-Alpes-Côte d'Azur,2018-01-08,13.0,11.0,26.0,72.0,9.375,45.0,195
Provence-Alpes-Côte d'Azur,2018-01-09,12.0,10.0,8.0,66.0,9.875,22.0,87
Provence-Alpes-Côte d'Azur,2018-01-10,11.0,9.0,22.0,72.0,10.0,24.0,199
Provence-Alpes-Côte d'Azur,2018-01-11,12.0,8.0,15.0,66.0,10.0,14.0,147
Provence-Alpes-Côte d'Azur,2018-01-12,12.0,9.0,16.0,70.0,10.0,24.0,19
Provence-Alpes-Côte d'Azur,2018-01-13,11.0,10.0,28.0,69.0,10.0,46.0,125
Provence-Alpes-Côte d'Azur,2018-01-14,11.0,9.0,14.0,66.0,9.875,43.0,178
Provence-Alpes-Côte d'Azur,2018-01-15,14.0,11.0,38.0,75.0,10.0,53.0,149
Provence-Alpes-Côte d'Azur,2018-01-16,13.0,10.0,48.0,52.0,10.0,29.0,196
Provence-Alpes-Côte d'Azur,2018-01-17,11.0,9.0,31.0,67.0,10.0,7.0,148
Provence-Alpes-Côte d'Azur,2018-01-18,13.0,10.0,32.0,71.0,10.0,11.0,42
Provence-Alpes-Côte d'Azur,2018-01-19,12.0,8.0,36.0,75.0,9.875,58.0,7
Provence-Alpes-Côte d'Azur,2018-01-20,14.0,13.0,51.0,56.0,10.0,20.0,81
Provence-Alpes-Côte d'Azur,2018-01-21,16.0,13.0,36.0,66.0,10.0,13.0,101
Provence-Alpes-Côte d'Azur,2018-01-22,15.0,12.0,36.0,62.0,10.0,4.0,140
Provence-Alpes-Côte d'Azur,2018-01-23,14.0,11.0,21.0,72.0,10.0,8.0,58
Provence-Alpes-Côte d'Azur,2018-01-24,13.0,12.0,32.0,83.0,10.0,61.0,85
Provence-Alpes-Côte d'Azur,2018-01-25,12.0,12.0,41.0,83.0,8.75,86.0,149
Provence-Alpes-Côte d'Azur,2018-01-26,14.0,11.0,14.0,81.0,9.5,42.0,43
Provence-Alpes-Côte d'Azur,2018-01-27,13.0,10.0,10.0,64.0,10.0,2.0,92
Provence-Alpes-Côte d'Azur,2018-01-28,12.0,9.0,7.0,59.0,10.0,0.0,91
Provence-Alpes-Côte d'Azur,2018-01-29,12.0,8.0,12.0,64.0,10.0,0.0,19
Provence-Alpes-Côte d'Azur,2018-01-30,11.0,9.0,9.0,68.0,10.0,8.0,190
Île-de-France,2017-12-31,9.0,7.0,33.0,83.0,9.875,56.0,98
Île-de-France,2018-01-01,11.0,5.0,22.0,89.0,9.875,72.0,131
Île-de-France,2018-01-02,15.0,9.0,39.0,68.0,8.875,90.0,177
Île-de-France,2018-01-03,14.0,10.0,33.0,85.0,8.375,78.0,52
Île-de-France,2018-01-04,11.0,8.0,20.0,90.0,9.0,67.0,175
Île-de-France,2018-01-05,7.0,6.0,10.0,91.0,8.0,84.0,97
Île-de-France,2018-01-06,7.0,6.0,27.0,83.0,8.875,100.0,158
Île-de-France,2018-01-07,8.0,5.0,17.0,90.0,10.0,66.0,30
Île-de-France,2018-01-08,8.0,5.0,13.0,93.0,9.0,86.0,163
Île-de-France,2018-01-09,8.0,7.0,12.0,89.0,9.0,84.0,67
Île-de-France,2018-01-10,7.0,5.0,9.0,94.0,5.875,85.0,177
Île-de-France,2018-01-11,5.0,4.0,8.0,93.0,9.0,63.0,116
Île-de-France,2018-01-12,6.0,3.0,15.0,91.0,8.0,47.0,108
Île-de-France,2018-01-13,7.0,2.0,7.0,89.0,10.0,62.0,125
Île-de-France,2018-01-14,9.0,5.0,37.0,86.0,9.25,71.0,13
Île-de-France,2018-01-15,10.0,7.0,31.0,73.0,10.0,72.0,148
Île-de-France,2018-01-16,7.0,5.0,27.0,73.0,9.875,62.0,28
Île-de-France,2018-01-17,11.0,8.0,30.0,82.0,9.625,82.0,136
Île-de-France,2018-01-18,7.0,5.0,18.0,83.0,10.0,37.0,38
Île-de-France,2018-01-19,10.0,5.0,27.0,91.0,8.625,95.0,153
Île-de-France,2018-01-20,10.0,5.0,17.0,96.0,8.25,93.0,35
Île-de-France,2018-01-21,12.0,8.0,26.0,89.0,8.0,85.0,106
Île-de-France,2018-01-22,11.0,7.0,20.0,90.0,9.0,74.0,80
Île-de-France,2018-01-23,12.0,11.0,26.0,86.0,10.0,85.0,84
Île-de-France,2018-01-24,11.0,8.0,12.0,89.0,9.625,94.0,107
Île-de-France,2018-01-25,9.0,5.0,9.0,86.0,10.0,42.0,80
Île-de-France,2018-01-26,8.0,4.0,14.0,88.0,10.0,27.0,83
Île-de-France,2018-01-27,10.0,7.0,15.0,94.0,7.0,95.0,113
Île-de-France,2018-01-28,11.0,9.0,15.0,91.0,9.0,96.0,13
Île-de-France,2018-01-29,10.0,8.0,13.0,91.0,8.0,78.0,85
Île-de-France,2018-01-30,9.0,8.0,32.0,86.0,7.5,100.0,129
Bourgogne-Franche-Comté,2018-01-31,5.5,3.5,17.5,86.5,9.5625,59.5,31
Bourgogne-Franche-Comté,2018-02-01,4.0,1.5,11.0,84.0,8.1875,53.5,49
Bourgogne-Franche-Comté,2018-02-02,3.5,1.5,8.0,87.5,8.0,81.5,17
Bourgogne-Franche-Comté,2018-02-03,4.5,2.0,11.5,72.5,10.0,55.5,121
Bourgogne-Franche-Comté,2018-02-04,2.5,0.5,13.5,77.5,8.5,94.0,156
Bourgogne-Franche-Comté,2018-02-05,4.5,2.0,5.0,80.0,7.1875,82.5,141
Bourgogne-Franche-Comté,2018-02-06,1.0,-1.0,11.5,86.0,8.25,95.5,55
Bourgogne-Franche-Comté,2018-02-07,3.0,-0.5,10.5,78.0,9.5,44.5,48
Bourgogne-Franche-Comté,2018-02-08,3.5,1.0,12.5,79.0,8.0,57.5,15
Bourgogne-Franche-Comté,2018-02-09,2.5,0.5,7.0,87.0,8.1875,81.5,163
Bourgogne-Franche-Comté,2018-02-10,3.0,-0.5,22.5,91.0,9.5,92.0,100
Bourgogne-Franche-Comté,2018-02-11,3.0,0.0,10.5,86.5,8.6875,33.5,47
Bourgogne-Franche-Comté,2018-02-12,4.0,0.0,10.5,70.5,9.6875,37.0,89
Bourgogne-Franche-Comté,2018-02-13,4.0,1.0,8.5,76.5,10.0,77.0,190
Bourgogne-Franche-Comté,2018-02-14,8.0,3.5,20.5,96.0,6.4375,100.0,84
Bourgogne-Franche-Comté,2018-02-15,9.0,6.0,12.0,83.0,9.875,62.0,138
Bourgogne-Franche-Comté,2018-02-16,5.0,2.5,17.5,97.5,7.5625,86.5,162
Bourgogne-Franche-Comté,2018-02-17,5.0,2.0,10.5,81.5,8.375,14.5,40
Bourgogne-Franche-Comté,2018-02-18,5.0,2.0,5.0,68.0,10.0,32.5,123
Bourgogne-Franche-Comté,2018-02-19,4.5,1.5,13.5,60.0,10.0,33.5,132
Bourgogne-Franche-Comté,2018-02-20,4.0,0.5,24.0,60.0,10.0,9.5,8
Bourgogne-Franche-Comté,2018-02-21,3.0,0.0,25.0,57.5,10.0,26.0,178
Bourgogne-Franche-Comté,2018-02-22,3.5,0.0,20.0,56.5,10.0,13.5,175
Bourgogne-Franche-Comté,2018-02-23,6.0,0.5,16.0,60.5,10.0,12.0,3
Bourgogne-Franche-Comté,2018-02-24,1.5,-1.5,26.0,44.5,10.0,2.0,173
Bourgogne-Franche-Comté,2018-02-25,-2.5,-5.0,29.0,30.5,10.0,9.5,196
Bourgogne-Franche-Comté,2018-02-26,-3.5,-6.5,18.5,39.5,10.0,16.0,105
Bourgogne-Franche-Comté,2018-02-27,0.5,-6.0,18.0,40.5,9.1875,36.0,159
Bretagne,2018-01-31,8.0,4.0,18.0,85.0,9.875,57.0,185
Bretagne,2018-02-01,8.0,4.0,21.0,88.0,9.875,43.0,74
Bretagne,2018-02-02,8.0,4.0,25.0,93.0,9.375,83.0,23
Bretagne,2018-02-03,5.0,2.0,31.0,85.0,9.875,38.0,162
Bretagne,2018-02-04,4.0,0.0,22.0,78.0,10.0,27.0,93
Bretagne,2018-02-05,5.0,1.0,24.0,85.0,9.375,78.0,107
